filepath,x1,y1,x2,y2,class
./data/train_images/Arson022_x264-3869.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3870.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3871.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3872.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3873.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3874.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3875.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3876.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3877.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3878.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3879.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3880.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3881.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3882.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3883.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3884.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3885.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3886.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3887.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3888.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3889.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3890.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3891.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3892.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3893.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3894.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3895.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3896.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3897.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3898.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3899.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3900.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3901.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3902.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3903.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3904.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3905.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3906.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3907.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3908.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3909.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3910.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3911.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3912.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3913.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3914.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3915.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3916.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3917.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3918.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3919.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3920.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3921.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3922.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3923.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3924.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3925.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3926.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3927.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3928.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3929.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3930.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3931.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3932.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3933.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3934.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3935.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3936.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3937.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3938.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3939.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3940.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3941.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3942.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3943.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3944.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3945.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3946.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3947.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3948.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3949.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3950.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3951.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3952.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3953.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3954.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3955.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3956.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3957.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3958.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3959.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3960.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3961.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3962.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3963.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3964.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3965.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3966.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3967.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3968.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3969.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3970.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3971.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3972.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3973.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3974.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3975.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3976.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3977.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3978.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3979.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3980.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3981.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3982.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3983.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3984.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3985.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3986.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3987.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3988.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3989.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3990.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3991.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3992.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3993.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3994.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3995.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3996.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3997.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3998.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-3999.jpg,1,1,320,240,Arson
./data/train_images/Arson022_x264-4000.jpg,1,1,320,240,Arson
./data/train_images/Assault006_x264-1185.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1186.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1187.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1188.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1189.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1190.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1191.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1192.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1193.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1194.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1195.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1196.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1197.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1198.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1199.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1200.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1201.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1202.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1203.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1204.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1205.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1206.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1207.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1208.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1209.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1210.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1211.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1212.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1213.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1214.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1215.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1216.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1217.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1218.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1219.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1220.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1221.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1222.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1223.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1224.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1225.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1226.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1227.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1228.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1229.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1230.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1231.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1232.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1233.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1234.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1235.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1236.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1237.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1238.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1239.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1240.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1241.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1242.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1243.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1244.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1245.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1246.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1247.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1248.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1249.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1250.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1251.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1252.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1253.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1254.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1255.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1256.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1257.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1258.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1259.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1260.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1261.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1262.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1263.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1264.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1265.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1266.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1267.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1268.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1269.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1270.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1271.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1272.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1273.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1274.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1275.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1276.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1277.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1278.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1279.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1280.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1281.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1282.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1283.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1284.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1285.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1286.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1287.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1288.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1289.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1290.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1291.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1292.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1293.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1294.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1295.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1296.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1297.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1298.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1299.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1300.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1301.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1302.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1303.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1304.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1305.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1306.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1307.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1308.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1309.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1310.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1311.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1312.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1313.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1314.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1315.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1316.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1317.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1318.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1319.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1320.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1321.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1322.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1323.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1324.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1325.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1326.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1327.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1328.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1329.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1330.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1331.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1332.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1333.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1334.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1335.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1336.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1337.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1338.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1339.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1340.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1341.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1342.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1343.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1344.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1345.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1346.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1347.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1348.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1349.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1350.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1351.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1352.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1353.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1354.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1355.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1356.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1357.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1358.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1359.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1360.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1361.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1362.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1363.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1364.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1365.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1366.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1367.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1368.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1369.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1370.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1371.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1372.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1373.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1374.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1375.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1376.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1377.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1378.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1379.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1380.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1381.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1382.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1383.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1384.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1385.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1386.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1387.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1388.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1389.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1390.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1391.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1392.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1393.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1394.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1395.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1396.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1397.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1398.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1399.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1400.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1401.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1402.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1403.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1404.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1405.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1406.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1407.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1408.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1409.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1410.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1411.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1412.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1413.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1414.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1415.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1416.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1417.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1418.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1419.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1420.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1421.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1422.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1423.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1424.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1425.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1426.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1427.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1428.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1429.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1430.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1431.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1432.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1433.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1434.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1435.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1436.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1437.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1438.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1439.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1440.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1441.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1442.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1443.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1444.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1445.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1446.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1447.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1448.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1449.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1450.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1451.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1452.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1453.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1454.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1455.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1456.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1457.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1458.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1459.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1460.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1461.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1462.jpg,1,1,320,240,Assault
./data/train_images/Assault006_x264-1463.jpg,1,1,320,240,Assault
